,index,Tournament,OpponentPlayer,Set,TotalGame,Server,WinLose,FirstSecond,Cource,Speed,AceDbF,ScoreServer,ScoreReturner,Side,WonA,WonB
275,281,201903インディアンウェルズ,エイドリアン・マナリノ,2.0,10,学,×,2,w,,,30,30,Deuce,0,1
276,282,201903インディアンウェルズ,エイドリアン・マナリノ,2.0,10,学,○,1,c,177,,30,40,Ad,1,0
277,283,201903インディアンウェルズ,エイドリアン・マナリノ,2.0,10,学,×,1,w,170,,40,40,Deuce,0,1
278,284,201903インディアンウェルズ,エイドリアン・マナリノ,2.0,10,学,○,1,w,,,40,Ad,Ad,1,0
279,0,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,1,圭,×,1,c,189,,0,0,Deuce,0,1
280,1,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,1,圭,○,1,w,188,,0,15,Ad,1,0
281,2,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,1,圭,○,1,c,185,,15,15,Deuce,1,0
282,3,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,1,圭,×,1,b,,,30,15,Ad,0,1
283,4,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,1,圭,○,1,b,157,,30,30,Deuce,1,0
284,5,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,1,圭,○,1,w,156,,40,30,Ad,1,0
285,7,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,1,圭,○,1,w,188,,Ad,40,Ad,1,0
286,12,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,2,学,○,1,w,,,0,0,Deuce,1,0
287,13,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,2,学,○,2,c,135,,15,0,Ad,1,0
288,14,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,2,学,×,1,w,167,,30,0,Deuce,0,1
289,15,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,2,学,○,1,w,149,,30,15,Ad,1,0
290,16,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,2,学,×,1,w,,,40,15,Deuce,0,1
291,17,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,2,学,×,2,w,,,40,30,Ad,0,1
292,18,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,2,学,×,1,c,,,40,40,Deuce,0,1
293,19,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,2,学,×,2,c,143,,40,Ad,Ad,0,1
294,34,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,3,圭,×,1,w,157,,0,0,Deuce,0,1
295,35,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,3,圭,×,1,c,177,,0,15,Ad,0,1
296,36,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,3,圭,○,1,c,177,,0,30,Deuce,1,0
297,37,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,3,圭,○,1,c,185,,15,30,Ad,1,0
298,38,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,3,圭,×,1,c,,,30,30,Deuce,0,1
299,39,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,3,圭,×,2,b,152,,30,40,Ad,0,1
300,60,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,4,学,○,1,b,188,,0,0,Deuce,1,0
301,61,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,4,学,○,1,w,,,15,0,Ad,1,0
302,62,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,4,学,○,1,w,,,30,0,Deuce,1,0
303,63,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,4,学,○,1,w,,,40,0,Ad,1,0
304,88,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,5,圭,○,1,w,,,0,0,Deuce,1,0
305,89,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,5,圭,×,2,w,151,,15,0,Ad,0,1
306,90,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,5,圭,○,1,w,140,,15,15,Deuce,1,0
307,91,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,5,圭,○,1,w,172,,30,15,Ad,1,0
308,92,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,5,圭,×,1,b,189,,40,15,Deuce,0,1
309,93,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,5,圭,○,1,w,157,,40,30,Ad,1,0
310,124,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,6,学,×,1,c,,,0,0,Deuce,0,1
311,125,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,6,学,×,2,c,128,,0,15,Ad,0,1
312,126,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,6,学,○,1,c,175,,0,30,Deuce,1,0
313,127,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,6,学,○,1,c,177,,15,30,Ad,1,0
314,128,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,6,学,×,1,b,,,30,30,Deuce,0,1
315,129,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,6,学,×,2,b,140,,30,40,Ad,0,1
316,166,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,7,圭,○,1,c,188,,0,0,Deuce,1,0
317,167,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,7,圭,×,1,c,165,,15,0,Ad,0,1
318,168,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,7,圭,○,1,c,,,15,15,Deuce,1,0
319,169,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,7,圭,×,2,b,,,30,15,Ad,0,1
320,170,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,7,圭,○,1,c,167,,30,30,Deuce,1,0
321,171,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,7,圭,×,1,w,167,,40,30,Ad,0,1
322,172,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,7,圭,○,1,c,157,,40,40,Deuce,1,0
323,173,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,7,圭,×,1,c,,,Ad,40,Ad,0,1
324,222,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,8,学,×,1,c,183,,0,0,Deuce,0,1
325,223,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,8,学,○,1,w,,,0,15,Ad,1,0
326,224,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,8,学,×,2,w,133,,15,15,Deuce,0,1
327,225,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,8,学,○,1,c,177,,15,30,Ad,1,0
328,226,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,8,学,×,1,w,,,30,30,Deuce,0,1
329,227,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,8,学,○,2,b,136,,30,40,Ad,1,0
330,228,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,8,学,×,1,w,181,,40,40,Deuce,0,1
331,229,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,8,学,×,1,w,177,,40,Ad,Ad,0,1
332,284,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,9,圭,×,1,w,160,,0,0,Deuce,0,1
333,285,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,9,圭,×,1,c,,,0,15,Ad,0,1
334,286,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,9,圭,○,2,c,140,,0,30,Deuce,1,0
335,287,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,9,圭,○,1,w,,,15,30,Ad,1,0
336,288,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,9,圭,○,2,b,138,,30,30,Deuce,1,0
337,289,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,9,圭,×,1,b,183,,40,30,Ad,0,1
338,290,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,9,圭,×,1,w,164,,40,40,Deuce,0,1
339,291,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,9,圭,○,1,w,,,40,Ad,Ad,1,0
340,293,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,9,圭,○,1,c,,,Ad,40,Ad,1,0
341,358,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,10,学,○,1,c,,,0,0,Deuce,1,0
342,359,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,10,学,×,2,b,138,,15,0,Ad,0,1
343,360,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,10,学,×,1,w,178,,15,15,Deuce,0,1
344,361,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,10,学,×,1,w,,,15,30,Ad,0,1
345,362,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,10,学,×,2,b,144,,15,40,Deuce,0,1
346,432,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,11,圭,×,1,w,160,,0,0,Deuce,0,1
347,433,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,11,圭,×,1,w,,,0,15,Ad,0,1
348,434,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,11,圭,×,2,b,143,,0,30,Deuce,0,1
349,435,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,11,圭,×,1,c,,,0,40,Ad,0,1
350,509,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,12,学,○,1,c,188,,0,0,Deuce,1,0
351,510,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,12,学,○,1,c,193,,15,0,Ad,1,0
352,511,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,12,学,×,1,c,181,,30,0,Deuce,0,1
353,512,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,12,学,○,1,c,,,30,15,Ad,1,0
354,513,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,12,学,×,2,w,,,40,15,Deuce,0,1
355,514,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,12,学,×,1,w,,,40,30,Ad,0,1
356,515,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,12,学,○,2,b,135,,40,40,Deuce,1,0
357,516,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,12,学,○,1,c,197,,Ad,40,Ad,1,0
358,0,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,13,圭,○,1,c,177,,0,0,Deuce,1,0
359,1,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,13,学,×,1,w,168,,1,0,Ad,0,1
360,2,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,13,学,○,1,w,181,,1,1,Deuce,1,0
361,3,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,13,圭,×,1,b,181,,2,1,Ad,0,1
362,4,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,13,圭,○,1,w,,,2,2,Deuce,1,0
363,5,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,13,学,○,1,c,193,,3,2,Ad,1,0
364,6,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,13,学,○,1,c,,,4,2,Deuce,1,0
365,7,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,13,圭,×,2,c,,,5,2,Ad,0,1
366,8,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,13,圭,×,1,b,183,,5,3,Deuce,0,1
367,9,201903インディアンウェルズ,エイドリアン・マナリノ,3.0,13,学,○,1,w,160,,5,4,Ad,1,0
